,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
147,MarsWxReport,Mars Weather,786939553,689545439016710144,/MarsWxReport/status/689545439016710144,2016-01-19 20:30:18,1453235418,The @MarsCuriosity rover just reached the Namib Dune on Sol 1228 around noon local (Mars) timepic.twitter.com/Gvh8FhyAd5,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> rover just reached the Namib Dune on Sol 1228 around noon local (Mars) time<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Gvh8FhyAd5"">pic.twitter.com/Gvh8FhyAd5</a></p>",[],[],True,['https://pbs.twimg.com/media/CZG-m33WYAI1VUU.jpg'],,39,27,0,False,False,,[]
148,MarsWxReport,Mars Weather,786939553,689266058549592069,/MarsWxReport/status/689266058549592069,2016-01-19 02:00:08,1453168808,"Sol 1225 (Jan 16, 2016): Sunny, high -28C/-18F, low -87C/-124F, pressure  at 8.36 hPa, daylight 05:51-17:34","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1225 (Jan 16, 2016): Sunny, high -28C/-18F, low -87C/-124F, pressure  at 8.36 hPa, daylight 05:51-17:34</p>",[],[],False,[],,10,13,0,False,False,,[]
149,MarsWxReport,Mars Weather,786939553,688178892759158785,/MarsWxReport/status/688178892759158785,2016-01-16 02:00:08,1452909608,"Sol 1222 (Jan 13, 2016): Sunny, high -28C/-18F, low -87C/-124F, pressure  at 8.4 hPa, daylight 05:52-17:34","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1222 (Jan 13, 2016): Sunny, high -28C/-18F, low -87C/-124F, pressure  at 8.4 hPa, daylight 05:52-17:34</p>",[],[],False,[],,14,9,0,False,False,,[]
150,MarsWxReport,Mars Weather,786939553,687816507699507200,/MarsWxReport/status/687816507699507200,2016-01-15 02:00:09,1452823209,"Sol 1221 (Jan 12, 2016): Sunny, high -28C/-18F, low -87C/-124F, pressure  at 8.47 hPa, daylight 05:52-17:34","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1221 (Jan 12, 2016): Sunny, high -28C/-18F, low -87C/-124F, pressure  at 8.47 hPa, daylight 05:52-17:34</p>",[],[],False,[],,8,7,0,False,False,,[]
151,MarsWxReport,Mars Weather,786939553,687454116474322944,/MarsWxReport/status/687454116474322944,2016-01-14 02:00:08,1452736808,"Sol 1220 (Jan 11, 2016): Sunny, high -28C/-18F, low -87C/-124F, pressure  at 8.42 hPa, daylight 05:52-17:35","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1220 (Jan 11, 2016): Sunny, high -28C/-18F, low -87C/-124F, pressure  at 8.42 hPa, daylight 05:52-17:35</p>",[],[],False,[],,8,7,0,False,False,,[]
152,MarsWxReport,Mars Weather,786939553,687091740176584704,/MarsWxReport/status/687091740176584704,2016-01-13 02:00:11,1452650411,"Sol 1219 (Jan 10, 2016): Sunny, high -27C/-16F, low -87C/-124F, pressure  at 8.44 hPa, daylight 05:52-17:35","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1219 (Jan 10, 2016): Sunny, high -27C/-16F, low -87C/-124F, pressure  at 8.44 hPa, daylight 05:52-17:35</p>",[],[],False,[],,9,7,0,False,False,,[]
153,Ascii211,Arsenio Dev,422011097,686742348416598018,/Ascii211/status/686742348416598018,2016-01-12 02:51:49,1452567109,@spincrisis This is awesome! I know @MarsWxReport is sorta like it,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15437500"" dir=""ltr"" href=""/spincrisis""><s>@</s><b>spincrisis</b></a> This is awesome! I know <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> is sorta like it</p>",[],[],False,[],,0,1,0,False,True,686740066773807104,"[{'screen_name': 'spincrisis', 'user_id': '15437500'}]"
154,puravidawx,Tanja Fransen,18227455,686729541687971840,/puravidawx/status/686729541687971840,2016-01-12 02:00:56,1452564056,"@MarsWxReport Aw, just a touch warmer than Glasgow, MT yesterday. ;)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> Aw, just a touch warmer than Glasgow, MT yesterday. ;)</p>",[],[],False,[],,0,0,0,False,True,686729338641723392,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
155,MarsWxReport,Mars Weather,786939553,686729338641723392,/MarsWxReport/status/686729338641723392,2016-01-12 02:00:07,1452564007,"Sol 1218 (Jan 09, 2016): Sunny, high -32C/-25F, low -86C/-122F, pressure  at 8.45 hPa, daylight 05:52-17:35","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1218 (Jan 09, 2016): Sunny, high -32C/-25F, low -86C/-122F, pressure  at 8.45 hPa, daylight 05:52-17:35</p>",[],[],False,[],,8,7,1,True,False,,[]
156,MarsWxReport,Mars Weather,786939553,685642181055385600,/MarsWxReport/status/685642181055385600,2016-01-09 02:00:09,1452304809,"Sol 1216 (Jan 07, 2016): Sunny, high -28C/-18F, low -86C/-122F, pressure  at 8.47 hPa, daylight 05:53-17:35","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1216 (Jan 07, 2016): Sunny, high -28C/-18F, low -86C/-122F, pressure  at 8.47 hPa, daylight 05:53-17:35</p>",[],[],False,[],,6,5,0,False,False,,[]
157,MarsWxReport,Mars Weather,786939553,685279791751155713,/MarsWxReport/status/685279791751155713,2016-01-08 02:00:08,1452218408,"Sol 1215 (Jan 06, 2016): Sunny, high -27C/-16F, low -85C/-121F, pressure  at 8.48 hPa, daylight 05:53-17:35","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1215 (Jan 06, 2016): Sunny, high -27C/-16F, low -85C/-121F, pressure  at 8.48 hPa, daylight 05:53-17:35</p>",[],[],False,[],,8,5,0,False,False,,[]
158,MarsWxReport,Mars Weather,786939553,1159960314202468354,/MarsWxReport/status/1159960314202468354,2019-08-09 22:51:04,1565391064,"InSight sol 246 (2019-08-06) low -99.4ºC (-146.8ºF) high -26.5ºC (-15.7ºF)
winds from the SSE at 5.3 m/s (11.7 mph) gusting to 18.1 m/s (40.4 mph)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 246 (2019-08-06) low -99.4ºC (-146.8ºF) high -26.5ºC (-15.7ºF)
winds from the SSE at 5.3 m/s (11.7 mph) gusting to 18.1 m/s (40.4 mph)</p>",[],[],False,[],,17,5,0,False,False,,[]
159,MarsWxReport,Mars Weather,786939553,1159091810121261058,/MarsWxReport/status/1159091810121261058,2019-08-07 13:19:57,1565183997,"InSight sol 245 (2019-08-05) low -99.9ºC (-147.8ºF) high -25.6ºC (-14.1ºF)
winds from the SSE at 4.6 m/s (10.2 mph) gusting to 17.7 m/s (39.5 mph)
pressure at 7.60 hPapic.twitter.com/kLqykpNHtR","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 245 (2019-08-05) low -99.9ºC (-147.8ºF) high -25.6ºC (-14.1ºF)
winds from the SSE at 4.6 m/s (10.2 mph) gusting to 17.7 m/s (39.5 mph)
pressure at 7.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kLqykpNHtR"">pic.twitter.com/kLqykpNHtR</a></p>",[],[],True,['https://pbs.twimg.com/media/EBXr26JWsAQu-Pm.jpg'],,11,5,1,True,False,,[]
160,MarsWxReport,Mars Weather,786939553,1159091778818940929,/MarsWxReport/status/1159091778818940929,2019-08-07 13:19:49,1565183989,"InSight sol 244 (2019-08-03) low -100.3ºC (-148.6ºF) high -27.1ºC (-16.8ºF)
winds from the SSE at 4.4 m/s (9.9 mph) gusting to 15.9 m/s (35.6 mph)
pressure at 7.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 244 (2019-08-03) low -100.3ºC (-148.6ºF) high -27.1ºC (-16.8ºF)
winds from the SSE at 4.4 m/s (9.9 mph) gusting to 15.9 m/s (35.6 mph)
pressure at 7.60 hPa</p>",[],[],False,[],,9,4,0,False,False,,[]
161,MarsWxReport,Mars Weather,786939553,1159091777682497541,/MarsWxReport/status/1159091777682497541,2019-08-07 13:19:49,1565183989,"InSight sol 243 (2019-08-02) low -99.8ºC (-147.7ºF) high -25.9ºC (-14.7ºF)
winds from the SSE at 4.5 m/s (10.1 mph) gusting to 17.1 m/s (38.2 mph)
pressure at 7.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 243 (2019-08-02) low -99.8ºC (-147.7ºF) high -25.9ºC (-14.7ºF)
winds from the SSE at 4.5 m/s (10.1 mph) gusting to 17.1 m/s (38.2 mph)
pressure at 7.60 hPa</p>",[],[],False,[],,7,4,0,False,False,,[]
162,MarsWxReport,Mars Weather,786939553,1159091776608772097,/MarsWxReport/status/1159091776608772097,2019-08-07 13:19:49,1565183989,"InSight sol 242 (2019-08-01) low -99.1ºC (-146.4ºF) high -26.1ºC (-15.0ºF)
winds from the SW at 4.7 m/s (10.5 mph) gusting to 17.1 m/s (38.2 mph)
pressure at 7.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 242 (2019-08-01) low -99.1ºC (-146.4ºF) high -26.1ºC (-15.0ºF)
winds from the SW at 4.7 m/s (10.5 mph) gusting to 17.1 m/s (38.2 mph)
pressure at 7.60 hPa</p>",[],[],False,[],,6,5,0,False,False,,[]
163,MarsWxReport,Mars Weather,786939553,1159091775602143233,/MarsWxReport/status/1159091775602143233,2019-08-07 13:19:48,1565183988,"InSight sol 241 (2019-07-31) low -100.5ºC (-148.9ºF) high -26.2ºC (-15.2ºF)
winds from the SSE at 4.6 m/s (10.2 mph) gusting to 16.2 m/s (36.2 mph)
pressure at 7.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 241 (2019-07-31) low -100.5ºC (-148.9ºF) high -26.2ºC (-15.2ºF)
winds from the SSE at 4.6 m/s (10.2 mph) gusting to 16.2 m/s (36.2 mph)
pressure at 7.60 hPa</p>",[],[],False,[],,9,4,0,False,False,,[]
164,MarsWxReport,Mars Weather,786939553,1159091774654164999,/MarsWxReport/status/1159091774654164999,2019-08-07 13:19:48,1565183988,"InSight sol 240 (2019-07-30) low -98.5ºC (-145.2ºF) high -25.0ºC (-13.1ºF)
winds from the SW at 4.5 m/s (10.1 mph) gusting to 15.8 m/s (35.3 mph)
pressure at 7.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 240 (2019-07-30) low -98.5ºC (-145.2ºF) high -25.0ºC (-13.1ºF)
winds from the SW at 4.5 m/s (10.1 mph) gusting to 15.8 m/s (35.3 mph)
pressure at 7.60 hPa</p>",[],[],False,[],,6,4,0,False,False,,[]
165,MarsWxReport,Mars Weather,786939553,1159091773660127232,/MarsWxReport/status/1159091773660127232,2019-08-07 13:19:48,1565183988,"InSight sol 239 (2019-07-29) low -98.0ºC (-144.3ºF) high -25.7ºC (-14.3ºF)
winds from the SW at 5.3 m/s (11.8 mph) gusting to 20.4 m/s (45.5 mph)
pressure at 7.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 239 (2019-07-29) low -98.0ºC (-144.3ºF) high -25.7ºC (-14.3ºF)
winds from the SW at 5.3 m/s (11.8 mph) gusting to 20.4 m/s (45.5 mph)
pressure at 7.60 hPa</p>",[],[],False,[],,8,4,0,False,False,,[]
166,MarsMilkyWay,Cyril Brottes 🇫🇷🇪🇺,490887812,1158804565271175168,/MarsMilkyWay/status/1158804565271175168,2019-08-06 18:18:32,1565115512,Temperature extremes ??,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">Temperature extremes ??</p>",[],[],False,[],,0,0,0,False,True,1158789385959170053,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}, {'screen_name': 'MarsCuriosity', 'user_id': '15473958'}]"
167,MarsMilkyWay,Cyril Brottes 🇫🇷🇪🇺,490887812,1158795769819914240,/MarsMilkyWay/status/1158795769819914240,2019-08-06 17:43:35,1565113415,In 7 years @MarsCuriosity has traveled 21 km (13miles)!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In 7 years <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> has traveled 21 km (13miles)!</p>",[],[],False,[],,0,0,0,False,True,1158789385959170053,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}, {'screen_name': 'MarsCuriosity', 'user_id': '15473958'}]"
168,MarsWxReport,Mars Weather,786939553,1158789385959170053,/MarsWxReport/status/1158789385959170053,2019-08-06 17:18:13,1565111893,Happy Landiversary to MSL. In 7 years @MarsCuriosity has traveled 23 km (14 mi) and recorded air temps ranging from  -90ºC / -130ºF to 9ºC / 48.2ºF.  Its cold on Mars but ~9% of the Sols reported temps above freezing.pic.twitter.com/fcmnv4CmvY,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Happy Landiversary to MSL. In 7 years <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> has traveled 23 km (14 mi) and recorded air temps ranging from  -90ºC / -130ºF to 9ºC / 48.2ºF.  Its cold on Mars but ~9% of the Sols reported temps above freezing.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/fcmnv4CmvY"">pic.twitter.com/fcmnv4CmvY</a></p>",[],[],True,['https://pbs.twimg.com/media/EBTYzDiWkAASyou.jpg'],,42,13,2,True,False,,[]
169,MarsWxReport,Mars Weather,786939553,1154796340108566531,/MarsWxReport/status/1154796340108566531,2019-07-26 16:51:17,1564159877,"InSight sol 233 (2019-07-23) low -98.8ºC (-145.9ºF) high -25.7ºC (-14.2ºF)
winds from the SE at 4.6 m/s (10.2 mph) gusting to 16.2 m/s (36.2 mph)
pressure at 7.60 hPapic.twitter.com/ksOXPg28yb","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 233 (2019-07-23) low -98.8ºC (-145.9ºF) high -25.7ºC (-14.2ºF)
winds from the SE at 4.6 m/s (10.2 mph) gusting to 16.2 m/s (36.2 mph)
pressure at 7.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ksOXPg28yb"">pic.twitter.com/ksOXPg28yb</a></p>",[],[],True,['https://pbs.twimg.com/media/EAapJmJXoAAwzFF.jpg'],,24,10,1,True,False,,[]
170,MarsWxReport,Mars Weather,786939553,1154524539432214529,/MarsWxReport/status/1154524539432214529,2019-07-25 22:51:14,1564095074,"InSight sol 230 (2019-07-20) low -99.3ºC (-146.8ºF) high -26.1ºC (-15.0ºF)
winds from the SE at 4.0 m/s (9.0 mph) gusting to 15.2 m/s (34.1 mph)
pressure at 7.60 hPapic.twitter.com/fP2WO4xxjh","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 230 (2019-07-20) low -99.3ºC (-146.8ºF) high -26.1ºC (-15.0ºF)
winds from the SE at 4.0 m/s (9.0 mph) gusting to 15.2 m/s (34.1 mph)
pressure at 7.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/fP2WO4xxjh"">pic.twitter.com/fP2WO4xxjh</a></p>",[],[],True,['https://pbs.twimg.com/media/EAWx8yfUwAEWW5N.jpg'],,25,9,0,False,False,,[]
171,MarsWxReport,Mars Weather,786939553,1154101544607989760,/MarsWxReport/status/1154101544607989760,2019-07-24 18:50:25,1563994225,Apollo 11 returned home safely 50 years ago today thanks in part to some quick thinking meteorologists and the people who trusted themhttps://twitter.com/rtphokie/status/1154098438205784064 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Apollo 11 returned home safely 50 years ago today thanks in part to some quick thinking meteorologists and the people who trusted them<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/rtphokie/status/1154098438205784064"" dir=""ltr"" href=""https://t.co/Ew3Nm4ebRW"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/rtphokie/status/1154098438205784064""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/rtphokie/statu</span><span class=""invisible"">s/1154098438205784064</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/rtphokie/status/1154098438205784064'],[],False,[],,9,5,0,False,False,,[]
172,mlhaden,Matthew Haden,116475919,1153856402433163274,/mlhaden/status/1153856402433163274,2019-07-24 02:36:18,1563935778,How did I not know this existed until tonight!?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How did I not know this existed until tonight!?</p>",[],[],False,[],,1,0,0,False,True,1153822419728994310,"[{'screen_name': 'sgtgary', 'user_id': '11392632'}, {'screen_name': 'NWSMars', 'user_id': '1119012834619396103'}, {'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
173,sgtgary,₲₳ⱤɎ ₭Ø฿ⱠɆ 🌩️☈,11392632,1153854294082424833,/sgtgary/status/1153854294082424833,2019-07-24 02:27:55,1563935275,Sooo any plans for more surface observations? Analyzing the surface charts is really tough right now!  @MarsWxReport ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sooo any plans for more surface observations? Analyzing the surface charts is really tough right now!  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> <img alt=""👈🏼"" aria-label=""Emoji: Left pointing backhand index (medium light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f448-1f3fc.png"" title=""Left pointing backhand index (medium light skin tone)""/></p>",[],[],False,[],,0,0,1,True,True,1153822419728994310,"[{'screen_name': 'NWSMars', 'user_id': '1119012834619396103'}]"
174,nirvachan_guru,nirvachanguru,1091305253792735234,1153193086182313984,/nirvachan_guru/status/1153193086182313984,2019-07-22 06:40:31,1563777631,"@MarsWxReport Aiming for the Moon, ISRO to launch Chandrayaan 2 today
https://www.nirvachanguru.com/digitalbharat/news/2463 …pic.twitter.com/rTlhTVdP7F","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> Aiming for the Moon, ISRO to launch Chandrayaan 2 today
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.nirvachanguru.com/digitalbharat/news/2463"" dir=""ltr"" href=""https://t.co/2dghknsblK"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nirvachanguru.com/digitalbharat/news/2463""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nirvachanguru.com/digitalbharat/</span><span class=""invisible"">news/2463</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rTlhTVdP7F"">pic.twitter.com/rTlhTVdP7F</a></p>",['https://www.nirvachanguru.com/digitalbharat/news/2463'],[],True,['https://pbs.twimg.com/media/EAD2_nbU4AAnoQT.jpg'],,0,0,0,False,False,,[]
175,MarsWxReport,Mars Weather,786939553,1153074989928800257,/MarsWxReport/status/1153074989928800257,2019-07-21 22:51:15,1563749475,"InSight sol 229 (2019-07-19) low -99.2ºC (-146.6ºF) high -24.7ºC (-12.4ºF)
winds from the SW at 4.0 m/s (9.0 mph) gusting to 14.8 m/s (33.0 mph)
pressure at 7.60 hPapic.twitter.com/WEjGzvCEhb","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 229 (2019-07-19) low -99.2ºC (-146.6ºF) high -24.7ºC (-12.4ºF)
winds from the SW at 4.0 m/s (9.0 mph) gusting to 14.8 m/s (33.0 mph)
pressure at 7.60 hPa<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WEjGzvCEhb"">pic.twitter.com/WEjGzvCEhb</a></p>",[],[],True,['https://pbs.twimg.com/media/EACLlrdWsAEakjB.jpg'],,25,16,0,False,False,,[]
176,MarsWxReport,Mars Weather,786939553,1153074952431722498,/MarsWxReport/status/1153074952431722498,2019-07-21 22:51:06,1563749466,"InSight sol 228 (2019-07-18) low -98.7ºC (-145.7ºF) high -25.0ºC (-13.1ºF)
winds from the SSE at 4.2 m/s (9.3 mph) gusting to 14.5 m/s (32.4 mph)
pressure at 7.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 228 (2019-07-18) low -98.7ºC (-145.7ºF) high -25.0ºC (-13.1ºF)
winds from the SSE at 4.2 m/s (9.3 mph) gusting to 14.5 m/s (32.4 mph)
pressure at 7.60 hPa</p>",[],[],False,[],,19,7,0,False,False,,[]
177,MarsWxReport,Mars Weather,786939553,1153074951227879424,/MarsWxReport/status/1153074951227879424,2019-07-21 22:51:06,1563749466,"InSight sol 227 (2019-07-17) low -100.0ºC (-148.0ºF) high -25.4ºC (-13.7ºF)
winds from the SE at 4.2 m/s (9.5 mph) gusting to 15.0 m/s (33.5 mph)
pressure at 7.60 hPa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">InSight sol 227 (2019-07-17) low -100.0ºC (-148.0ºF) high -25.4ºC (-13.7ºF)
winds from the SE at 4.2 m/s (9.5 mph) gusting to 15.0 m/s (33.5 mph)
pressure at 7.60 hPa</p>",[],[],False,[],,5,3,0,False,False,,[]
178,GeoSciTweeps,GeoSciTweeps (on a break),742425368183721985,879909615089049601,/GeoSciTweeps/status/879909615089049601,2017-06-28 03:49:34,1498621774,"The 2nd sensor broke recently, possibly because of saltating sand as it drove through a dune field (oh, the irony, it bites, does it not?).","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The 2nd sensor broke recently, possibly because of saltating sand as it drove through a dune field (oh, the irony, it bites, does it not?).</p>",[],[],False,[],,3,0,1,True,True,879891815935033344,"[{'screen_name': 'GeoSciTweeps', 'user_id': '742425368183721985'}, {'screen_name': 'MarsWxReport', 'user_id': '786939553'}, {'screen_name': 'MarsCuriosity', 'user_id': '15473958'}]"
179,GeoSciTweeps,GeoSciTweeps (on a break),742425368183721985,879909223621996544,/GeoSciTweeps/status/879909223621996544,2017-06-28 03:48:01,1498621681,So @MarsWxReport measures air pressure and temperature. But 1 of 2 wind sensors broke when @MarsCuriosity landed on the surface. ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a> measures air pressure and temperature. But 1 of 2 wind sensors broke when <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15473958"" dir=""ltr"" href=""/MarsCuriosity""><s>@</s><b>MarsCuriosity</b></a> landed on the surface. <img alt=""😢"" aria-label=""Emoji: Crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f622.png"" title=""Crying face""/></p>",[],[],False,[],,3,0,1,True,True,879891815935033344,"[{'screen_name': 'GeoSciTweeps', 'user_id': '742425368183721985'}]"
180,GeoSciTweeps,GeoSciTweeps (on a break),742425368183721985,879908704379748352,/GeoSciTweeps/status/879908704379748352,2017-06-28 03:45:57,1498621557,On Mars we have none of that. We have two rovers on the surface. One has ZERO atmospheric instruments. The other has @MarsWxReport.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">On Mars we have none of that. We have two rovers on the surface. One has ZERO atmospheric instruments. The other has <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""786939553"" dir=""ltr"" href=""/MarsWxReport""><s>@</s><b><strong>MarsWxReport</strong></b></a>.</p>",[],[],False,[],,3,0,1,True,True,879891815935033344,"[{'screen_name': 'GeoSciTweeps', 'user_id': '742425368183721985'}]"
181,MarsWxReport,Mars Weather,786939553,879851852510224385,/MarsWxReport/status/879851852510224385,2017-06-28 00:00:03,1498608003,"Sol 1737 (June 25, 2017), Sunny, high -19C/-2F, low -78C/-108F, pressure at 8.61 hPa, daylight 06:27-18:20","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1737 (June 25, 2017), Sunny, high -19C/-2F, low -78C/-108F, pressure at 8.61 hPa, daylight 06:27-18:20</p>",[],[],False,[],,13,8,0,False,False,,[]
182,Thelxinoe2,Piyush Sharma,287554701,879533914502569985,/Thelxinoe2/status/879533914502569985,2017-06-27 02:56:40,1498532200,We are coming mars..,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We are coming mars..</p>",[],[],False,[],,0,0,0,False,True,879489467417071616,"[{'screen_name': 'MarsWxReport', 'user_id': '786939553'}]"
183,MarsWxReport,Mars Weather,786939553,879489467417071616,/MarsWxReport/status/879489467417071616,2017-06-27 00:00:03,1498521603,"Sol 1736 (June 24, 2017), Sunny, high -16C/3F, low -77C/-106F, pressure at 8.60 hPa, daylight 06:27-18:21","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1736 (June 24, 2017), Sunny, high -16C/3F, low -77C/-106F, pressure at 8.60 hPa, daylight 06:27-18:21</p>",[],[],False,[],,22,14,3,True,False,,[]
184,MarsWxReport,Mars Weather,786939553,878402300288671744,/MarsWxReport/status/878402300288671744,2017-06-24 00:00:02,1498262402,"Sol 1733 (June 21, 2017), Sunny, high -21C/-5F, low -77C/-106F, pressure at 8.59 hPa, daylight 06:28-18:22","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sol 1733 (June 21, 2017), Sunny, high -21C/-5F, low -77C/-106F, pressure at 8.59 hPa, daylight 06:28-18:22</p>",[],[],False,[],,15,7,1,True,False,,[]
